Time,Time Code,Country Name,Country Code,CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],GDP per capita (current US$) [NY.GDP.PCAP.CD],"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter) [EN.ATM.PM25.MC.M3]","Mortality rate, infant (per 1,000 live births) [SP.DYN.IMRT.IN]","Mortality rate, neonatal (per 1,000 live births) [SH.DYN.NMRT]","Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]","Community health workers (per 1,000 people) [SH.MED.CMHW.P3]",Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],Current health expenditure per capita (current US$) [SH.XPD.CHEX.PC.CD],"Physicians (per 1,000 people) [SH.MED.PHYS.ZS]",GDP (current US$) [NY.GDP.MKTP.CD],"Population, total [SP.POP.TOTL]","GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]"
1993,YR1993,St. Kitts and Nevis,KNA,2.90732743021208,6363.68266836093,..,24,18.8,28.8,0.406,..,..,0.7786,263755555.555556,41447,6150
1993,YR1993,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,29247,..
1993,YR1993,Sweden,SWE,6.48098923664123,24425.2012450556,..,4.8,3.1,5.7,..,..,..,3.5538,212952606992.293,8718561,28200
1993,YR1993,Switzerland,CHE,6.26266076605607,39236.676083733,..,5.8,3.6,7.1,..,..,..,3.0919,272234456388.102,6938265,..
1993,YR1993,Trinidad and Tobago,TTO,8.28641070067868,3608.64393343467,..,25.7,18.8,29.1,..,..,..,0.658,4669491425.1222,1293974,3920
1993,YR1993,Turks and Caicos Islands,TCA,..,..,..,9.8,6.5,12.1,..,..,..,..,..,13704,..
1993,YR1993,United Arab Emirates,ARE,28.6154175534929,25019.372357889,..,12.3,7.3,14.2,..,..,..,..,55625170253.337,2223284,..
1993,YR1993,United Kingdom,GBR,9.37958073629419,18390.2178183549,..,6.6,4.3,7.7,..,..,..,1.6849,1061457883633.55,57718614,21400
1993,YR1993,United States,USA,19.2183314801919,26387.2937338171,..,8.5,5.3,10.1,..,..,..,1.9,6858559000000,259919000,26390
1993,YR1993,Uruguay,URY,1.41565515786726,4729.92903911921,..,18.8,11.2,21.4,..,..,..,..,15002138240.0392,3171747,4360
1993,YR1993,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,106578,..
1994,YR1994,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,52288,..
1994,YR1994,Andorra,AND,6.6632370529351,16670.9483673368,..,8.1,5.1,10.5,..,..,..,..,1017544675.49713,61037,..
1994,YR1994,Antigua and Barbuda,ATG,3.3575858778626,8788.01332343794,..,12.4,9.5,15.5,..,..,..,..,589429629.62963,67072,8470
1994,YR1994,Aruba,ABW,..,16675.2784883673,..,..,..,..,..,..,..,..,1245810055.86592,74710,16060
1994,YR1994,Australia,AUS,15.7309147953876,18129.7907198601,..,6,3.9,7.3,..,..,..,2.4386,322809408509.166,17805468,18930
1994,YR1994,Austria,AUT,7.34467405852584,25646.7006591684,..,6.2,3.7,7.4,..,..,..,3.4028,203535242741.838,7936118,26140
1994,YR1994,"Bahamas, The",BHS,6.2912206587142,11085.1471273516,..,16.6,10.4,19.4,..,..,..,..,3259000000,293997,10880
1994,YR1994,Bahrain,BHR,22.5401430078853,9384.77275450846,..,16.8,10.9,19.7,..,..,..,..,5567553975.70316,593254,8970
1994,YR1994,Barbados,BRB,3.55191966742068,8220.27611002786,..,14,9.7,15.5,..,..,..,..,2151344901.30761,261712,8100
1994,YR1994,Belgium,BEL,11.3588285344927,24208.5547931447,..,6.8,4,8.2,..,..,..,3.4941,244884129491.198,10115603,25090
1994,YR1994,Bermuda,BMU,..,31476.0637221848,..,..,..,..,..,..,..,..,1867160100,59320,..
1994,YR1994,British Virgin Islands,VGB,..,..,..,15.7,9.2,17.1,..,..,..,..,..,17255,..
1994,YR1994,Brunei Darussalam,BRN,14.6097590217,14000.4445266908,..,10,5.4,12.8,..,..,..,..,4087219772.89949,291935,14960
1994,YR1994,Canada,CAN,15.0605039615818,19997.6237373354,..,6,4.1,7.2,..,..,..,2.1,579944346807.264,29000663,20890
1994,YR1994,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,31418,..
1994,YR1994,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,142466,..
1994,YR1994,Chile,CHL,2.5211189842227,4011.6941359298,..,11.8,6.8,13.9,..,..,..,..,57008877553.41,14210674,3720
1994,YR1994,Croatia,HRV,3.19538334282024,..,..,9,6.9,10.4,..,..,..,2.741,..,4652024,..
1994,YR1994,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,144630,..
1994,YR1994,Cyprus,CYP,7.07909583110307,11617.6923828125,..,8.5,5.4,9.6,..,..,..,1.8253,7425703928.57143,844444,11680
1994,YR1994,Czechia,CZE,12.1158025765884,4630.53781121458,..,7.9,5.1,9.4,..,..,..,2.925,47850065328.9754,10333587,4170
1994,YR1994,Denmark,DNK,12.1339446580794,29995.8075576053,..,5.7,3.9,6.9,..,..,..,2.6406,156163573390.254,5206180,30360
1994,YR1994,Estonia,EST,12.7764247043105,..,..,13,9.2,16.4,..,..,..,3.2119,..,1462514,..
1994,YR1994,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,44131,..
1994,YR1994,Finland,FIN,11.7774524583985,20301.333085866,..,4.5,3.2,5.5,..,..,..,3.2071,103299943084.804,5088333,20170
1994,YR1994,France,FRA,5.80632769730978,23496.367675721,..,5.7,3.1,7,..,..,..,3.266,1393982750472.59,59327585,24380
1994,YR1994,French Polynesia,PYF,..,16145.8692211398,..,..,..,..,..,..,..,..,3676123796.00755,227682,20390
1994,YR1994,Germany,DEU,10.7553397325791,27076.60675014,..,5.5,3.2,6.8,..,..,..,3.0112,2205074123177.05,81438348,27530
1994,YR1994,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,27282,..
1994,YR1994,Greece,GRC,7.58407605421214,11091.2838472779,..,7.7,5.7,8.8,..,..,..,3.8034,116601801966.292,10512922,..
1994,YR1994,Greenland,GRL,..,18124.1007573943,..,..,..,..,..,..,..,..,1005887592.03539,55500,17830
1994,YR1994,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,147843,..
1994,YR1994,Guyana,GUY,1.88527455286267,721.603389519806,..,42.7,30.1,54.6,..,..,..,..,540874934.201012,749546,570
1994,YR1994,"Hong Kong SAR, China",HKG,..,22502.5312131773,..,..,..,..,..,..,..,1.271,135811776884.01,6035400,21820
1994,YR1994,Hungary,HUN,5.58661092073123,4173.37302405441,..,11.6,8,13.3,..,..,..,2.992,43166678735.2183,10343355,4030
1994,YR1994,Iceland,ISL,7.85892843046226,24018.6388369692,..,4.4,2.9,5.5,..,..,..,3.0064,6389462322.04938,266021,..
1994,YR1994,Ireland,IRL,9.14071634637613,15902.9296755168,..,6.2,4.3,7.4,..,..,..,1.9981,57097656065.96,3590386,15480
1994,YR1994,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,71094,..
1994,YR1994,Israel,ISR,8.0313391368772,..,..,7.6,4.8,9.2,..,..,..,3.7862,..,5399000,..
1994,YR1994,Italy,ITA,6.90116178835186,19337.6308996383,..,6.8,5,8,..,..,..,..,1099216688280.5,56843400,20860
1994,YR1994,Japan,JPN,9.27283628113566,39933.5127773513,..,4.2,2.3,5.9,..,..,..,1.7589,4998797262443.29,125178000,37150
1994,YR1994,"Korea, Rep.",KOR,7.93604118495912,10385.3361681219,..,9.7,5.2,11.3,..,..,..,1.0651,463617399962.661,44641540,10090
1994,YR1994,Kuwait,KWT,22.3456620108634,15141.3033883149,..,12.4,8,14.4,..,..,..,..,24848483838.3838,1641106,18810
1994,YR1994,Latvia,LVA,4.05575025131489,..,..,15.8,11.5,20,..,..,..,2.8656,..,2520742,..
1994,YR1994,Liechtenstein,LIE,6.60528426445955,63984.2648062388,..,..,..,..,..,..,..,..,1948128910.55555,30447,61950
1994,YR1994,Lithuania,LTU,4.05212373371133,..,..,13.3,9.3,16.8,..,..,..,3.7009,..,3657144,..
1994,YR1994,Luxembourg,LUX,26.8303034063411,43933.235442736,..,5.6,3.3,6.8,..,..,..,2.162,17701798890.7644,402925,41330
1994,YR1994,"Macao SAR, China",MAC,..,16233.4064227887,..,..,..,..,..,..,..,..,6311207515.64538,388779,15580
1994,YR1994,Malta,MLT,6.68895428725417,8000.51800452232,..,8.7,6.6,9.8,..,..,..,..,2998570146.54095,374797,8600
1994,YR1994,Monaco,MCO,..,87041.1734325223,..,3.3,3.5,6.5,..,..,..,..,2720297793.28662,31253,..
1994,YR1994,Nauru,NRU,10.8429044189216,..,..,42.9,29.1,55,..,..,..,..,..,10274,..
1994,YR1994,Netherlands,NLD,10.375465177492,24646.3143096269,..,5.9,4,7.1,..,..,..,..,379130260322.073,15382838,24850
1994,YR1994,New Caledonia,NCL,..,16037.0293297452,..,..,..,..,..,..,..,..,3038728391.45878,189482,16320
1994,YR1994,New Zealand,NZL,6.69223756906077,15279.9396250121,..,7.5,3.6,9.1,..,..,..,1.9816,55313381442.5437,3620000,13400
1994,YR1994,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,47780,..
1994,YR1994,Norway,NOR,7.93531726257335,29315.8750023094,..,5,3.2,6.1,..,..,..,2.7815,127131604641.39,4336613,30850
1994,YR1994,Oman,OMN,7.59051870598849,6054.74388400155,..,22.3,11.9,26.4,..,..,..,..,12918855656.697,2133675,6200
1994,YR1994,Panama,PAN,1.51684179477979,3518.953402082,..,24.1,16.3,28.8,..,..,..,1.1255,9365289800,2661385,3440
1994,YR1994,Poland,POL,8.81496685801486,2874.83163555069,..,13.4,10.2,15.4,..,..,..,2.2848,110803635287.621,38542652,2760
1994,YR1994,Portugal,PRT,4.73430232121723,9977.31990905771,..,8.1,5,10.5,..,..,..,2.8823,99688641304.3478,9991525,10450
1994,YR1994,Puerto Rico,PRI,..,10876.4188239898,..,..,..,..,..,..,..,..,39690630000,3649237,7370
1994,YR1994,Qatar,QAT,36.9315515006501,14728.7820222192,..,13.8,8.9,16.1,..,..,..,..,7374450769.23077,500683,..
1994,YR1994,Romania,ROU,5.06587026402878,1323.03570839375,..,22.2,13.8,27.5,..,..,..,1.7353,30072880812.3245,22730211,1270
1994,YR1994,San Marino,SMR,..,..,..,8.4,5,9.5,..,..,..,..,..,24535,..
1994,YR1994,Saudi Arabia,SAU,11.2350121366359,7359.44849822227,..,27.1,17.3,32.8,..,..,..,..,135174876355.656,18367528,7660
1994,YR1994,Seychelles,SYC,2.79495990836197,6974.86770636796,..,12.6,9.4,14.6,..,..,..,..,517570058.151034,74205,6900
1994,YR1994,Singapore,SGP,11.10800433337,21552.4076850092,..,4.2,2.4,5.3,..,..,..,1.411,73688716390.6153,3419048,20780
1994,YR1994,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,31735,..
1994,YR1994,Slovak Republic,SVK,7.80011563070076,3771.35951578288,..,10.6,7.5,12.5,..,..,..,..,20162936291.375,5346331,..
1994,YR1994,Slovenia,SVN,6.83910019035479,..,..,6.6,4.3,7.9,..,..,..,2.1831,..,1989443,..
1994,YR1994,Spain,ESP,5.77643116502147,13415.2870010456,..,5.9,3.8,7.4,..,..,..,4.087,530562634455.347,39549108,14470
1994,YR1994,St. Kitts and Nevis,KNA,3.12611604485607,7027.43409107543,..,23.7,18.7,28.4,0.401,..,..,0.9375,295159259.259259,42001,6650
1994,YR1994,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,29380,..
1994,YR1994,Sweden,SWE,6.6610293317936,26083.7158016199,..,4.4,2.9,5.2,..,..,..,3.6485,229034457106.495,8780745,27690
1994,YR1994,Switzerland,CHE,6.09011273564638,43092.0133989014,..,5.5,3.5,6.7,..,..,..,3.1402,301376707849.169,6993795,..
1994,YR1994,Trinidad and Tobago,TTO,6.75622198674805,3801.45083490484,..,25.5,18.6,28.8,..,..,..,0.788,4947181506.38931,1301393,3720
1994,YR1994,Turks and Caicos Islands,TCA,..,..,..,9.3,6.2,11.5,..,..,..,..,..,14402,..
1994,YR1994,United Arab Emirates,ARE,30.3902407188591,25463.4962885063,..,11.7,7,13.6,..,..,..,..,59305093979.842,2329024,..
1994,YR1994,United Kingdom,GBR,9.24870491168825,19708.4356396777,..,6.3,4.2,7.4,..,..,..,1.6984,1140443311074.5,57865745,21930
1994,YR1994,United States,USA,19.2561852496523,27694.853416234,..,8.2,5.1,9.8,..,..,..,..,7287236000000,263126000,27650
1994,YR1994,Uruguay,URY,1.33738982960521,5478.02236424802,..,18.4,10.8,21,..,..,..,..,17474590050.7212,3189945,5050
1994,YR1994,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,107318,..
1995,YR1995,American Samoa,ASM,..,..,6.677788857,..,..,..,..,..,..,..,..,53401,..
1995,YR1995,Andorra,AND,6.75413170607679,18731.6506853284,12.89488469,7.9,4.8,9.9,..,..,..,2.2379,1178745314.32635,62928,..
1995,YR1995,Antigua and Barbuda,ATG,3.43869703792509,8440.03452559258,18.1303641,12.6,9.7,15.7,..,..,..,0.76,577281481.481481,68398,8170
1995,YR1995,Aruba,ABW,..,17140.4333687405,..,..,..,..,..,..,..,1.12,1320670391.06145,77050,16930
1995,YR1995,Australia,AUS,16.1146015841703,20446.7198474713,7.475606975,5.8,3.7,7,..,..,..,2.4778,368140778140.778,18004882,19370
1995,YR1995,Austria,AUT,7.69806994672305,30325.8495818396,20.10142092,5.7,3.5,6.8,..,..,..,3.4932,241038283062.645,7948278,28190
1995,YR1995,"Bahamas, The",BHS,6.42354967718675,11447.0178999446,16.96833987,15.8,9.7,18.5,..,..,..,1.49,3429000000,299554,13340
1995,YR1995,Bahrain,BHR,22.0837480054949,9543.39010871903,58.5159852,15.6,9.4,18.1,..,..,..,..,5849468272.89759,612934,9550
1995,YR1995,Barbados,BRB,3.60880355924256,8451.95859885549,22.02975898,13.7,9.5,15.2,..,..,..,1.3459,2216974096.35559,262303,8460
1995,YR1995,Belgium,BEL,11.3022428848678,28413.8264387368,19.69909675,6.3,3.8,7.6,..,..,..,3.526,288025588396.278,10136811,27070
1995,YR1995,Bermuda,BMU,..,33989.7231613832,9.93145734,..,..,..,..,..,..,1.2,2030750000,59746,..
1995,YR1995,British Virgin Islands,VGB,..,..,..,15.4,9,16.8,..,..,..,..,..,17674,..
1995,YR1995,Brunei Darussalam,BRN,15.381966385487,15827.9873635211,6.826810749,9.7,5.3,12.4,..,..,..,..,4734103536.46706,299097,15580
1995,YR1995,Canada,CAN,15.290466338986,20678.9504415585,9.768846476,5.8,4,6.9,..,..,..,2.1,605941036992.133,29302311,20850
1995,YR1995,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,1.7,..,32802,..
1995,YR1995,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,142559,..
1995,YR1995,Chile,CHL,2.70323586461236,5094.50548395194,20.87261133,11.1,6.5,13.1,..,..,..,..,73446446283.0164,14416796,4410
1995,YR1995,Croatia,HRV,3.34476183055088,4930.33720347336,25.65266755,8.7,6.4,10,..,..,..,2.7192,22778305790.163,4620030,..
1995,YR1995,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,145139,..
1995,YR1995,Cyprus,CYP,6.78093453522538,15261.41015625,18.79731478,8,5.1,9,..,..,..,1.8787,9933133247.08926,862418,12810
1995,YR1995,Czechia,CZE,12.0573205672409,5823.97499692302,24.93815019,7.1,4.5,8.5,..,..,..,2.9872,60145663258.8982,10327253,5150
1995,YR1995,Denmark,DNK,11.47221877745,35351.5757965843,15.39446635,5.4,3.9,6.5,..,..,..,2.6827,185007982281.298,5233373,32560
1995,YR1995,Estonia,EST,11.4838574055744,3134.38975345407,9.334029522,12.4,8.5,15.7,..,..,..,3.1996,4502970889.06373,1436634,..
1995,YR1995,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,43805,..
1995,YR1995,Finland,FIN,10.9817553188365,26271.5998141691,8.138244898,4.3,3.1,5.2,..,..,..,2.1866,134189814814.815,5107790,22030
1995,YR1995,France,FRA,5.91638313661577,26889.4250554833,17.22733302,5.3,3.1,6.5,..,..,..,3.2852,1601094756209.75,59543659,25740
1995,YR1995,French Polynesia,PYF,..,18090.5881773843,..,..,..,..,..,..,..,..,4186994271.30289,231446,21290
1995,YR1995,Germany,DEU,10.7086223200894,31658.3493789135,18.63671331,5.3,3.1,6.5,..,..,..,3.0745,2585792275146.72,81678051,29520
1995,YR1995,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,27412,..
1995,YR1995,Greece,GRC,7.84257717152933,12959.3242908115,20.07166871,7.4,5.6,8.5,..,..,..,3.8342,136878365936.167,10562153,..
1995,YR1995,Greenland,GRL,..,21665.8308063995,6.628074959,..,..,..,..,..,..,..,1208953358.99709,55800,19470
1995,YR1995,Guam,GUM,..,..,9.074368401,..,..,..,..,..,..,..,..,150094,..
1995,YR1995,Guyana,GUY,2.0362144450697,826.973370523572,22.71361857,41.7,29.7,53.1,..,..,..,0.33,621626785.915493,751689,680
1995,YR1995,"Hong Kong SAR, China",HKG,..,23497.3910642564,..,..,..,..,..,..,..,1.319,144652289130.669,6156100,23570
1995,YR1995,Hungary,HUN,5.56021827937262,4494.70762405948,25.08759254,10.8,7.5,12.5,..,..,..,2.9977,46425677734.1435,10328965,4250
1995,YR1995,Iceland,ISL,7.48179221439574,26633.6050995048,6.861635874,4.2,2.8,5.3,..,..,..,3.0232,7123637088.75434,267468,..
1995,YR1995,Ireland,IRL,9.26840500869947,19158.4564773907,11.89778993,6.1,4.2,7.3,..,..,..,2.1054,69139823232.3232,3608841,16920
1995,YR1995,Isle of Man,IMN,..,12802.1226759755,..,..,..,..,..,..,..,..,914762873.689153,71454,..
1995,YR1995,Israel,ISR,8.4355816050496,18916.7259655226,24.92926693,7.1,4.4,8.6,..,..,..,3.7629,104893245478.823,5545000,..
1995,YR1995,Italy,ITA,7.32553621072634,20664.5522701724,25.24915008,6.4,4.7,7.5,..,..,..,3.7779,1174662070605.02,56844303,20670
1995,YR1995,Japan,JPN,9.33264313950523,44197.6288907577,12.74090733,4.1,2.2,5.7,..,..,..,..,5545564892181.15,125472000,42570
1995,YR1995,"Korea, Rep.",KOR,8.54691586104812,12564.7781344586,24.26881701,9,4.8,10.5,..,..,..,1.118,566583427334.137,45092991,11820
1995,YR1995,Kuwait,KWT,21.8996001744781,16424.9907729146,53.86064104,12.3,7.8,14.3,..,..,..,1.783,27187006077.1252,1655222,19910
1995,YR1995,Latvia,LVA,3.6203691184424,2329.57673252552,19.47926636,15.6,11.2,19.7,..,..,..,2.8017,5789128636.62293,2485056,..
1995,YR1995,Liechtenstein,LIE,6.61060582712852,78618.4756088571,..,..,..,..,..,..,..,..,2428524711.5576,30890,70040
1995,YR1995,Lithuania,LTU,3.78765876517111,2167.79258211454,16.43451936,12,7.7,15.1,..,..,..,3.6866,7867140395.33705,3629102,..
1995,YR1995,Luxembourg,LUX,21.1927806668706,51032.349635318,14.96989211,5.3,3.1,6.3,..,..,..,2.2396,20853093869.7318,408625,45760
1995,YR1995,"Macao SAR, China",MAC,..,17764.5463836043,..,..,..,..,..,..,..,..,7046147442.13921,396641,16950
1995,YR1995,Malta,MLT,6.30280934452161,9171.061035149,16.58836145,8.3,6.3,9.4,..,..,..,..,3461332684.8249,377419,9720
1995,YR1995,Monaco,MCO,..,99430.4966373123,9.503555651,3,3.4,6.2,..,..,..,..,3130270895.13587,31482,..
1995,YR1995,Nauru,NRU,10.5079488173711,..,6.59920249,41.1,28.4,52.4,..,..,..,1.5094,..,10316,..
1995,YR1995,Netherlands,NLD,10.6155855040098,29258.1343486211,18.55928885,5.7,3.8,6.9,..,..,..,..,452301674444.139,15459006,27110
1995,YR1995,New Caledonia,NCL,..,18721.057726879,..,..,..,..,..,..,..,..,3628440524.39278,193816,17720
1995,YR1995,New Zealand,NZL,6.62214841835901,17399.9290205084,6.886499033,7.2,3.5,8.7,..,..,..,2.049,63916899263.9355,3673400,15280
1995,YR1995,Northern Mariana Islands,MNP,..,..,9.588367156,..,..,..,..,..,..,..,..,48717,..
1995,YR1995,Norway,NOR,7.88890764877096,34875.9428893152,10.68419393,4.6,3.1,5.7,..,..,..,2.9473,152030652228.016,4359184,32690
1995,YR1995,Oman,OMN,8.68534228820549,6352.82305853533,39.6555777,20.4,10.8,24.1,..,..,..,1.1237,13802600780.2341,2172672,6360
1995,YR1995,Panama,PAN,1.60360550752246,3524.8812713383,14.63948418,23.7,16,28.3,..,..,..,1.1666,9573813700,2716067,3440
1995,YR1995,Poland,POL,8.80953018834202,3686.84463901646,32.25544382,12.6,9.7,14.5,..,..,..,2.3251,142293761469.151,38594998,3250
1995,YR1995,Portugal,PRT,5.05608519140298,11781.3618502221,11.17537188,7.4,4.6,9.7,..,..,..,2.9118,118122007430.012,10026176,11210
1995,YR1995,Puerto Rico,PRI,..,11579.1849969985,7.580038751,..,..,..,..,..,..,1.75,42647331000,3683103,7820
1995,YR1995,Qatar,QAT,36.9762760296855,15797.6910390559,75.54343079,13.1,8.4,15.3,..,..,..,..,8137911978.02198,515133,..
1995,YR1995,Romania,ROU,5.32835749177734,1650.05260499604,21.27313532,22.1,13.6,27.1,..,..,..,..,37430238805.9335,22684270,1490
1995,YR1995,San Marino,SMR,..,..,11.85039949,7.7,4.5,8.7,..,..,..,..,..,24886,..
1995,YR1995,Saudi Arabia,SAU,10.8439859542586,7588.76123400684,50.79207411,25.4,16.1,30.5,..,..,..,..,143343025756.299,18888857,7710
1995,YR1995,Seychelles,SYC,2.70769149049187,7180.66832748656,16.00643713,12.4,9.2,14.4,..,..,..,..,540733047.733048,75304,6910
1995,YR1995,Singapore,SGP,10.6630262510548,24914.8507020358,18.11365004,4,2.2,5,..,..,..,..,87812540788.4293,3524506,23630
1995,YR1995,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,31596,..
1995,YR1995,Slovak Republic,SVK,7.9020156475225,4819.12555470987,26.73191036,10.1,7.1,11.9,..,..,..,..,25840146405.2288,5361999,4220
1995,YR1995,Slovenia,SVN,7.27182451936607,10730.4510136379,25.70409521,6.2,4,7.4,..,..,..,2.1174,21352224019.4096,1989872,..
1995,YR1995,Spain,ESP,6.05596106137214,15471.962716535,12.74119843,5.5,3.6,6.9,..,..,..,4.088,614609020549.773,39724050,14830
1995,YR1995,St. Kitts and Nevis,KNA,3.16333725029377,7367.45441093267,8.542848912,23.3,18.6,27.9,0.396,..,..,1.0926,313485185.185185,42550,7220
1995,YR1995,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,29435,..
1995,YR1995,Sweden,SWE,6.5969528054969,30283.09835495,8.849205524,4,2.7,4.8,..,..,..,2.8139,267307061910.144,8826939,28070
1995,YR1995,Switzerland,CHE,6.16976724004348,50115.1388593703,16.70703907,5.2,3.4,6.4,..,..,..,3.1842,352845006670.363,7040687,46700
1995,YR1995,Trinidad and Tobago,TTO,6.5900405406852,4074.88014159856,21.36466719,25.3,18.5,28.6,..,..,..,0.9432,5329217896.54571,1307822,3810
1995,YR1995,Turks and Caicos Islands,TCA,..,..,..,8.9,5.9,11,..,..,..,..,..,15101,..
1995,YR1995,United Arab Emirates,ARE,30.8821160991755,27010.6781857038,43.53369703,11.3,6.8,13.1,..,..,..,..,65743666575.8649,2433988,..
1995,YR1995,United Kingdom,GBR,9.07992084666014,23203.6288991813,16.37593902,6.1,4.1,7.2,..,..,..,1.7573,1346252041210.47,58019030,21120
1995,YR1995,United States,USA,19.216897002381,28690.8757013347,12.89770264,7.9,5,9.5,..,..,..,2.4385,7639749000000,266278000,29040
1995,YR1995,Uruguay,URY,1.46117881744226,6014.91852275368,10.47938365,18,10.2,20.6,..,..,..,3.56,19297663096.5506,3208300,5560
1995,YR1995,Virgin Islands (U.S.),VIR,..,..,9.658447479,..,..,..,..,..,..,1.645,..,107818,..
1996,YR1996,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,54500,..
1996,YR1996,Andorra,AND,7.08273185028139,19081.5379620756,..,7.6,4.5,9.4,..,..,..,..,1224023415.65326,64147,..
1996,YR1996,Antigua and Barbuda,ATG,3.65053439926645,9079.48121192054,..,12.8,9.9,16,..,..,..,1.141,633729629.62963,69798,8750
1996,YR1996,Aruba,ABW,..,17375.2253063755,..,..,..,..,..,..,..,..,1379888268.15642,79417,17150
1996,YR1996,Australia,AUS,16.4710144168098,22020.0797987016,..,5.6,3.7,6.8,0.039,..,..,2.4056,401310823652.743,18224767,20590
1996,YR1996,Austria,AUT,8.15463768955387,29809.0767730821,..,5.3,3.4,6.3,..,..,..,3.5622,237250948791.266,7959017,30090
1996,YR1996,"Bahamas, The",BHS,6.21349607946664,11835.386789885,..,15.1,9.1,17.7,..,..,..,1.518,3609000000,304933,14840
1996,YR1996,Bahrain,BHR,22.3703607709765,9643.3095278303,..,14.3,8,16.6,..,..,..,..,6101861963.59179,632756,9870
1996,YR1996,Barbados,BRB,3.73095934823226,8994.32406293315,..,13.5,9.3,14.9,..,..,..,..,2363645403.47039,262793,8840
1996,YR1996,Belgium,BEL,11.7606250966732,27489.5551770488,..,5.9,3.6,7.1,..,..,..,3.5896,279201433224.756,10156637,28550
1996,YR1996,Bermuda,BMU,..,44826.7890701658,..,..,..,..,..,..,..,..,2695390000,60129,..
1996,YR1996,British Virgin Islands,VGB,..,..,..,15.2,8.8,16.5,..,..,..,..,..,18120,..
1996,YR1996,Brunei Darussalam,BRN,15.7650655135926,16706.4713264672,..,9.4,5.1,12,..,..,..,0.848,5115454694.27896,306196,16130
1996,YR1996,Canada,CAN,15.5926140091235,21296.6344215798,..,5.6,4,6.7,..,..,..,2.1,630597987889.282,29610218,20810
1996,YR1996,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,34194,..
1996,YR1996,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,142898,..
1996,YR1996,Chile,CHL,3.07183142698739,5376.14943272643,..,10.6,6.4,12.5,..,..,..,..,78575020639.4728,14615483,5070
1996,YR1996,Croatia,HRV,3.34739418537723,5298.88637653538,..,8.3,6,9.6,..,..,..,2.7253,24147539209.8502,4557097,..
1996,YR1996,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,146306,..
1996,YR1996,Cyprus,CYP,7.05783027936795,15139.2265625,..,7.5,4.8,8.5,..,..,..,1.8834,10011918444.1656,880058,13880
1996,YR1996,Czechia,CZE,12.4557148010405,6532.90524317798,..,6.4,4,7.7,..,..,..,2.9742,67388492013.5445,10315241,5980
1996,YR1996,Denmark,DNK,13.9414912273702,35650.8882817814,..,5.2,3.8,6.3,..,..,..,2.7036,187633263192.748,5263074,34770
1996,YR1996,Estonia,EST,12.3481732756708,3380.92630243199,..,11.7,7.8,14.8,..,..,..,3.1438,4786018988.16491,1415594,..
1996,YR1996,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,44138,..
1996,YR1996,Finland,FIN,12.2106563805414,25783.4504878611,..,4.1,2.9,4.9,..,..,..,2.255,132129174216.93,5124573,24970
1996,YR1996,France,FRA,6.15764639491384,26870.2852380937,..,4.9,3.1,6.1,..,..,..,3.3038,1605675086549.56,59756533,27110
1996,YR1996,French Polynesia,PYF,..,17713.7231334225,..,..,..,..,..,..,..,..,4166072830.02651,235189,22020
1996,YR1996,Germany,DEU,11.0399715040613,30485.8665482279,..,5,3,6.2,..,..,..,3.123,2497244606186.64,81914831,30860
1996,YR1996,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,27491,..
1996,YR1996,Greece,GRC,7.80047696252168,13749.1151120679,..,7.1,5.3,8.1,..,..,..,3.8322,145861612400.906,10608800,..
